0;2025.04.01 00:00;4;4.625;5.125;4.9375;544;202;0;
1;2025.04.01 00:15;4;4.5;4.9375;4.8125;543;202;0;
2;2025.04.01 00:30;4;4.3125;4.75;4.6875;543;202;0;
3;2025.04.01 00:45;4;4.1875;4.625;4.5625;542;202;0;
4;2025.04.01 01:00;4;4.0625;4.5;4.4375;542;202;0;
5;2025.04.01 01:15;4;3.9375;4.375;4.375;541;202;0;
6;2025.04.01 01:30;4;3.8125;4.25;4.25;541;202;0;
7;2025.04.01 01:45;4;3.75;4.125;4.125;540;202;0;
8;2025.04.01 02:00;4;3.625;4;4;540;202;0;
9;2025.04.01 02:15;4;3.5;3.875;3.9375;540;202;0;
10;2025.04.01 02:30;4;3.375;3.8125;3.875;539;202;0;
11;2025.04.01 02:45;4;3.3125;3.6875;3.75;539;202;0;
12;2025.04.01 03:00;4;3.1875;3.625;3.625;538;202;0;
13;2025.04.01 03:15;4;3.125;3.5;3.5625;538;202;0;
14;2025.04.01 03:30;4;3;3.375;3.5;538;202;0;
15;2025.04.01 03:45;4;2.9375;3.3125;3.5;538;202;0;
16;2025.04.01 04:00;4;2.875;3.25;3.375;537;202;0;
17;2025.04.01 04:15;4;2.75;3.125;3.25;537;202;0;
18;2025.04.01 04:30;4;2.625;3.0625;3.125;537;202;0;
19;2025.04.01 04:45;4;2.5625;3;3;536;202;0;
20;2025.04.01 05:00;4;2.5;2.875;3.0625;536;202;0;
21;2025.04.01 05:15;4;2.5;2.875;3.125;536;202;0;
22;2025.04.01 05:30;4;2.625;2.875;3.3125;536;202;0;
23;2025.04.01 05:45;4;2.75;2.9375;3.75;537;202;0;
24;2025.04.01 06:00;4;3.125;3.125;4.25;538;202;0;
25;2025.04.01 06:15;4;3.5625;3.5;4.875;540;202;0;
26;2025.04.01 06:30;4;4.125;3.9375;5.5;542;202;0;
27;2025.04.01 06:45;4;4.6875;4.4375;6.25;544;202;0;
28;2025.04.01 07:00;4;5.3125;5;6.9375;547;202;0;
29;2025.04.01 07:15;4;6;5.625;7.6875;550;202;0;
30;2025.04.01 07:30;4;6.6875;6.25;8.375;553;202;0;
31;2025.04.01 07:45;4;7.375;7;9.125;556;202;0;
32;2025.04.01 08:00;4;8.125;7.625;9.875;559;202;0;
33;2025.04.01 08:15;4;8.75;8.3125;10.4375;561;202;0;
34;2025.04.01 08:30;4;9.375;9;11;564;202;0;
35;2025.04.01 08:45;4;9.875;9.5625;11.5;566;202;0;
36;2025.04.01 09:00;4;10.5;10.125;12;569;202;0;
