0;2025.04.01 00:00;4;4.1875;0.25;0.6875;1538;202;0;
1;2025.04.01 00:15;4;4;0.0625;0.625;1539;202;0;
2;2025.04.01 00:30;4;3.875;0.125;0.8125;1539;202;0;
3;2025.04.01 00:45;4;3.6875;-0.5;-0.25;1537;202;0;
4;2025.04.01 01:00;4;3.5;-0.75;-0.1875;1537;202;0;
5;2025.04.01 01:15;4;3.375;-0.625;0.375;1535;202;0;
6;2025.04.01 01:30;4;3.1875;-0.4375;0.375;1535;202;0;
7;2025.04.01 01:45;4;3.0625;-0.5625;0.125;1535;202;0;
8;2025.04.01 02:00;4;2.9375;-0.625;0.25;1534;202;0;
9;2025.04.01 02:15;4;2.8125;-0.625;0.125;1534;202;0;
10;2025.04.01 02:30;4;2.6875;-0.5;0.25;1534;202;0;
11;2025.04.01 02:45;4;2.5625;-0.5;0.4375;1533;202;0;
12;2025.04.01 03:00;4;2.5;-0.625;0.25;1533;202;0;
13;2025.04.01 03:15;4;2.375;-0.625;0.125;1533;202;0;
14;2025.04.01 03:30;4;2.25;-0.25;0.625;1533;202;0;
15;2025.04.01 03:45;4;2.1875;-0.5625;0;1532;202;0;
16;2025.04.01 04:00;4;2.125;-1.25;-1.125;1531;202;0;
17;2025.04.01 04:15;4;2;-1.125;-0.0625;1531;202;0;
18;2025.04.01 04:30;4;1.875;-0.8125;0.0625;1532;202;0;
19;2025.04.01 04:45;4;1.75;-0.125;0.8125;1532;202;0;
20;2025.04.01 05:00;4;1.75;0.375;1.0625;1533;202;0;
21;2025.04.01 05:15;4;1.75;1.125;1.75;1534;202;0;
22;2025.04.01 05:30;4;1.8125;1.375;2;1535;202;0;
23;2025.04.01 05:45;4;1.875;1.75;3.125;1535;202;0;
24;2025.04.01 06:00;4;2.0625;2.75;5.3125;1536;202;0;
25;2025.04.01 06:15;4;2.375;3.8125;6.875;1537;202;0;
26;2025.04.01 06:30;4;3.125;4.875;8.125;1540;202;0;
27;2025.04.01 06:45;4;4.25;6.125;9.75;1549;202;0;
28;2025.04.01 07:00;4;5.8125;7.5;11.125;1563;202;0;
29;2025.04.01 07:15;4;7.625;9.3125;11.75;1584;202;0;
30;2025.04.01 07:30;4;9.5;11.125;12.8125;1605;202;0;
31;2025.04.01 07:45;4;11.375;12.875;14;1621;202;0;
32;2025.04.01 08:00;4;13.4375;14.375;14.125;1627;202;0;
33;2025.04.01 08:15;4;15.4375;15.5;15.25;1629;202;0;
