0;2025.04.01 00:00;4;4.75;5;4.75;617;202;0;
1;2025.04.01 00:15;4;4.5625;4.875;4.625;616;202;0;
2;2025.04.01 00:30;4;4.4375;4.6875;4.5;616;202;0;
3;2025.04.01 00:45;4;4.3125;4.5;4.375;616;202;0;
4;2025.04.01 01:00;4;4.1875;4.375;4.25;615;202;0;
5;2025.04.01 01:15;4;4.125;4.25;4.125;615;202;0;
6;2025.04.01 01:30;4;4;4.125;4;614;202;0;
7;2025.04.01 01:45;4;3.875;4;3.875;614;202;0;
8;2025.04.01 02:00;4;3.75;3.9375;3.75;614;202;0;
9;2025.04.01 02:15;4;3.625;3.8125;3.625;614;202;0;
10;2025.04.01 02:30;4;3.5625;3.75;3.5625;613;202;0;
11;2025.04.01 02:45;4;3.5;3.625;3.5;613;202;0;
12;2025.04.01 03:00;4;3.375;3.5;3.375;613;202;0;
13;2025.04.01 03:15;4;3.25;3.375;3.25;613;202;0;
14;2025.04.01 03:30;4;3.1875;3.3125;3.25;613;202;0;
15;2025.04.01 03:45;4;3.125;3.25;3.125;612;202;0;
16;2025.04.01 04:00;4;3.0625;3.125;3.0625;612;202;0;
17;2025.04.01 04:15;4;2.9375;3.0625;2.9375;612;202;0;
18;2025.04.01 04:30;4;2.8125;3;2.8125;611;202;0;
19;2025.04.01 04:45;4;2.75;2.875;2.75;611;202;0;
20;2025.04.01 05:00;4;2.75;2.8125;2.75;611;202;0;
21;2025.04.01 05:15;4;2.8125;2.75;2.75;611;202;0;
22;2025.04.01 05:30;4;2.9375;2.8125;2.875;612;202;0;
23;2025.04.01 05:45;4;3.25;3;3.25;613;202;0;
24;2025.04.01 06:00;4;3.625;3.25;3.75;614;202;0;
25;2025.04.01 06:15;4;4.125;3.5625;4.25;615;202;0;
26;2025.04.01 06:30;4;4.75;4;4.875;617;202;0;
27;2025.04.01 06:45;4;5.375;4.5625;5.5;619;202;0;
28;2025.04.01 07:00;4;6.0625;5.125;6.1875;621;202;0;
29;2025.04.01 07:15;4;6.75;5.75;6.875;623;202;0;
30;2025.04.01 07:30;4;7.5;6.5;7.625;626;202;0;
31;2025.04.01 07:45;4;8.25;7.125;8.375;628;202;0;
32;2025.04.01 08:00;4;8.9375;7.875;9;630;202;0;
33;2025.04.01 08:15;4;9.5625;8.5;9.625;633;202;0;
34;2025.04.01 08:30;4;10.125;9.125;10.25;634;202;0;
35;2025.04.01 08:45;4;10.75;9.75;10.75;636;202;0;
36;2025.04.01 09:00;4;11.25;10.3125;11.25;638;202;0;
37;2025.04.01 09:15;4;11.6875;10.875;11.6875;640;202;0;
38;2025.04.01 09:30;4;12.125;11.3125;12.125;641;202;0;
39;2025.04.01 09:45;4;12.5;11.75;12.4375;642;202;0;
40;2025.04.01 10:00;4;12.8125;12.125;12.625;643;202;0;
41;2025.04.01 10:15;4;13.125;12.4375;12.875;644;202;0;
42;2025.04.01 10:30;4;13.3125;12.75;13;645;202;0;
43;2025.04.01 10:45;4;13.5;12.9375;13.125;645;202;0;
44;2025.04.01 11:00;4;13.625;13.125;13.25;645;202;0;
45;2025.04.01 11:15;4;13.8125;13.25;13.375;646;202;0;
46;2025.04.01 11:30;4;14;13.4375;13.5;646;202;0;
47;2025.04.01 11:45;4;14.125;13.625;13.625;646;202;0;
48;2025.04.01 12:00;4;14.25;13.75;13.75;646;202;0;
49;2025.04.01 12:15;4;14.375;13.875;13.875;646;202;0;
50;2025.04.01 12:30;4;14.5;13.9375;13.9375;647;202;0;
51;2025.04.01 12:45;4;14.625;14.0625;14.0625;647;202;0;
52;2025.04.01 13:00;4;14.75;14.1875;14.1875;647;202;0;
53;2025.04.01 13:15;4;14.75;14.3125;14.375;647;202;0;
54;2025.04.01 13:30;4;15;14.5;14.5;647;202;0;
55;2025.04.01 13:45;4;15.375;14.6875;14.875;648;202;0;
56;2025.04.01 14:00;4;15.875;15;15.375;650;202;0;
57;2025.04.01 14:15;4;16.3125;15.375;15.875;651;202;0;
58;2025.04.01 14:30;4;16.6875;15.75;16.1875;652;202;0;
59;2025.04.01 14:45;4;16.9375;16;16.4375;654;202;0;
60;2025.04.01 15:00;4;17.125;16.25;16.625;654;202;0;
61;2025.04.01 15:15;4;17.1875;16.5;16.75;655;202;0;
62;2025.04.01 15:30;4;17.25;16.6875;16.875;656;202;0;
63;2025.04.01 15:45;4;17.375;16.8125;16.9375;656;202;0;
64;2025.04.01 16:00;4;17.375;16.875;16.9375;657;202;0;
65;2025.04.01 16:15;4;17.25;16.875;16.875;657;202;0;
66;2025.04.01 16:30;4;17.1875;16.875;16.8125;657;202;0;
67;2025.04.01 16:45;4;16.625;16.75;16.375;656;202;0;
68;2025.04.01 17:00;4;15.9375;16.375;15.9375;654;202;0;
69;2025.04.01 17:15;4;15.4375;16.0625;15.625;653;202;0;
70;2025.04.01 17:30;4;15.25;15.75;15.375;652;202;0;
71;2025.04.01 17:45;4;15.125;15.5;15;652;202;0;
72;2025.04.01 18:00;4;14.75;15.125;14.75;650;202;0;
73;2025.04.01 18:15;4;14.3125;14.75;14.3125;649;202;0;
74;2025.04.01 18:30;4;13.8125;14.375;13.8125;647;202;0;
75;2025.04.01 18:45;4;13.25;13.875;13.375;646;202;0;
76;2025.04.01 19:00;4;12.75;13.5;12.8125;644;202;0;
77;2025.04.01 19:15;4;12.25;13;12.25;642;202;0;
78;2025.04.01 19:30;4;11.75;12.5;11.75;641;202;0;
79;2025.04.01 19:45;4;11.375;12;11.375;639;202;0;
80;2025.04.01 20:00;4;10.75;11.5;11;637;202;0;
81;2025.04.01 20:15;4;10.1875;11.125;10.5625;635;202;0;
82;2025.04.01 20:30;4;9.75;10.625;10.25;634;202;0;
83;2025.04.01 20:45;4;9.4375;10.25;9.875;633;202;0;
84;2025.04.01 21:00;4;9.125;9.875;9.5;632;202;0;
85;2025.04.01 21:15;4;8.8125;9.5625;9.25;631;202;0;
86;2025.04.01 21:30;4;8.5625;9.25;8.9375;630;202;0;
87;2025.04.01 21:45;4;8.375;9;8.5625;629;202;0;
88;2025.04.01 22:00;4;8.25;8.6875;8.375;629;202;0;
89;2025.04.01 22:15;4;8.125;8.5;8.125;628;202;0;
90;2025.04.01 22:30;4;8;8.25;8;628;202;0;
91;2025.04.01 22:45;4;7.8125;8.125;7.75;627;202;0;
92;2025.04.01 23:00;4;7.625;7.875;7.625;627;202;0;
93;2025.04.01 23:15;4;7.4375;7.75;7.4375;626;202;0;
94;2025.04.01 23:30;4;7.3125;7.5625;7.375;626;202;0;
95;2025.04.01 23:45;4;7.125;7.375;7.25;626;202;0;
96;2025.04.02 00:00;4;7;7.25;7.0625;625;202;0;
97;2025.04.02 00:15;4;6.875;7.125;6.875;625;202;0;
98;2025.04.02 00:30;4;6.8125;7;6.75;625;202;0;
99;2025.04.02 00:45;4;6.6875;6.875;6.6875;624;202;0;
100;2025.04.02 01:00;4;6.625;6.75;6.5625;624;202;0;
101;2025.04.02 01:15;4;6.5;6.625;6.375;624;202;0;
102;2025.04.02 01:30;4;6.375;6.5;6.25;623;202;0;
103;2025.04.02 01:45;4;6.25;6.375;6.125;623;202;0;
104;2025.04.02 02:00;4;6.1875;6.25;6.125;623;202;0;
105;2025.04.02 02:15;4;6.125;6.1875;6;622;202;0;
106;2025.04.02 02:30;4;6;6.0625;5.875;622;202;0;
107;2025.04.02 02:45;4;5.8125;6;5.75;622;202;0;
